Date/Time,Station,Constituent,Lab Value,Flag,Remark,MDL,RL,Lab,Lab Method,Sampler,Sample Type,Monitoring Program,Watershed,Feature,Constituent Group,Constituent Species,Qualifier,SampledDTMonth,SampledDTYear,
5/9/2018 8:45:00 AM,PR-HSCU,SpCond (uS/cm),89.200000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2018,
6/7/2018 9:15:00 AM,PR-HSCU,SpCond (uS/cm),35.700000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2018,
9/12/2018 8:45:00 AM,PR-HSCU,SpCond (uS/cm),76.400000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2018,
8/6/2018 9:00:00 AM,PR-HSCU,SpCond (uS/cm),49.800000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,8,2018,
8/20/2018 9:30:00 AM,PR-HSCU,SpCond (uS/cm),78.000000,,,,,Field,YSI 6820,LTE,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,8,2018,
9/4/2018 9:30:00 AM,PR-HSCU,SpCond (uS/cm),51.200000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2018,
9/17/2018 10:50:00 AM,PR-HSCU,SpCond (uS/cm),76.000000,,,,,Field,YSI 6820,LTE,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2018,
5/9/2019 8:45:00 AM,PR-HSCU,SpCond (uS/cm),111.000000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2019,
9/12/2019 8:30:00 AM,PR-HSCU,SpCond (uS/cm),54.700000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2019,
6/14/1994 12:00:00 AM,PR-HSCU,Temp (Deg C),11.600000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,1994,
8/3/1994 12:00:00 AM,PR-HSCU,Temp (Deg C),14.000000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,8,1994,
9/21/1994 12:00:00 AM,PR-HSCU,Temp (Deg C),13.900000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,1994,
7/20/1995 12:00:00 AM,PR-HSCU,Temp (Deg C),13.300000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,7,1995,
8/24/1995 12:00:00 AM,PR-HSCU,Temp (Deg C),16.000000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,8,1995,
9/29/1995 12:00:00 AM,PR-HSCU,Temp (Deg C),9.900000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,1995,
4/17/1996 12:00:00 AM,PR-HSCU,Temp (Deg C),9.000000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,4,1996,
6/21/1996 12:00:00 AM,PR-HSCU,Temp (Deg C),9.600000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,1996,
9/17/1996 12:00:00 AM,PR-HSCU,Temp (Deg C),9.700000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,1996,
4/28/1997 12:00:00 AM,PR-HSCU,Temp (Deg C),9.900000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,4,1997,
6/30/1997 12:00:00 AM,PR-HSCU,Temp (Deg C),11.500000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,1997,
10/8/1997 12:00:00 AM,PR-HSCU,Temp (Deg C),10.900000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,10,1997,
5/5/1998 12:00:00 AM,PR-HSCU,Temp (Deg C),10.800000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,1998,
6/3/1998 12:00:00 AM,PR-HSCU,Temp (Deg C),10.200000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,1998,
9/23/1998 12:00:00 AM,PR-HSCU,Temp (Deg C),12.500000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,1998,
4/29/1999 12:00:00 AM,PR-HSCU,Temp (Deg C),8.700000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,4,1999,
9/23/1999 12:00:00 AM,PR-HSCU,Temp (Deg C),13.000000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,1999,
5/18/2000 12:00:00 AM,PR-HSCU,Temp (Deg C),7.000000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2000,
6/28/2000 12:00:00 AM,PR-HSCU,Temp (Deg C),13.200000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2000,
9/19/2000 12:00:00 AM,PR-HSCU,Temp (Deg C),13.000000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2000,
5/22/2001 12:00:00 AM,PR-HSCU,Temp (Deg C),9.000000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2001,
7/2/2001 12:00:00 AM,PR-HSCU,Temp (Deg C),16.700000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,7,2001,
9/20/2001 12:00:00 AM,PR-HSCU,Temp (Deg C),18.700000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2001,
5/29/2002 12:00:00 AM,PR-HSCU,Temp (Deg C),12.000000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2002,
7/18/2002 12:00:00 AM,PR-HSCU,Temp (Deg C),20.100000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,7,2002,
9/26/2002 12:00:00 AM,PR-HSCU,Temp (Deg C),15.200000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2002,
5/13/2003 12:00:00 AM,PR-HSCU,Temp (Deg C),10.700000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2003,
6/17/2003 12:00:00 AM,PR-HSCU,Temp (Deg C),12.000000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2003,
10/6/2003 12:00:00 AM,PR-HSCU,Temp (Deg C),9.400000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,10,2003,
5/11/2004 10:55:00 AM,PR-HSCU,Temp (Deg C),11.000000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2004,
6/9/2004 10:40:00 AM,PR-HSCU,Temp (Deg C),12.500000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2004,
9/23/2004 9:10:00 AM,PR-HSCU,Temp (Deg C),9.000000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2004,
5/3/2005 9:30:00 AM,PR-HSCU,Temp (Deg C),8.200000,,,,,Field,Orion 250A,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2005,
5/3/2005 9:30:00 AM,PR-HSCU,Temp (Deg C),9.000000,,,,,Field,YSI 33,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2005,
5/3/2005 9:30:00 AM,PR-HSCU,Temp (Deg C),7.900000,,,,,Field,YSI 550A,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2005,
6/7/2005 9:55:00 AM,PR-HSCU,Temp (Deg C),11.530000,,,,,Field,YSI 556,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2005,
7/12/2005 9:00:00 AM,PR-HSCU,Temp (Deg C),15.600000,,,,,Field,YSI 556,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,7,2005,
8/9/2005 9:30:00 AM,PR-HSCU,Temp (Deg C),17.350000,,,,,Field,YSI 556,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,8,2005,
9/13/2005 9:35:00 AM,PR-HSCU,Temp (Deg C),13.540000,,Flow 2.15 cfs,,,Field,YSI 556,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2005,
4/20/2006 9:45:00 AM,PR-HSCU,Temp (Deg C),8.400000,,,,,Field,YSI 556,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,4,2006,
5/16/2006 9:25:00 AM,PR-HSCU,Temp (Deg C),9.360000,,,,,Field,YSI 556,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2006,
6/20/2006 9:10:00 AM,PR-HSCU,Temp (Deg C),13.810000,,,,,Field,YSI 556,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2006,
7/18/2006 9:30:00 AM,PR-HSCU,Temp (Deg C),17.420000,,,,,Field,YSI 556,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,7,2006,
8/22/2006 9:25:00 AM,PR-HSCU,Temp (Deg C),16.100000,,,,,Field,YSI 556,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,8,2006,
9/19/2006 10:10:00 AM,PR-HSCU,Temp (Deg C),10.900000,,Flow 44.2 cfs,,,Field,YSI 556,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2006,
4/10/2007 12:00:00 AM,PR-HSCU,Temp (Deg C),5.800000,,,,,Field,YSI 556,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,4,2007,
5/21/2007 12:00:00 AM,PR-HSCU,Temp (Deg C),8.300000,,,,,Field,YSI 556,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2007,
6/12/2007 12:00:00 AM,PR-HSCU,Temp (Deg C),10.900000,,,,,Field,YSI 556,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2007,
7/10/2007 12:00:00 AM,PR-HSCU,Temp (Deg C),15.700000,,,,,Field,YSI 556,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,7,2007,
8/6/2007 12:00:00 AM,PR-HSCU,Temp (Deg C),17.400000,,,,,Field,YSI 556,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,8,2007,
9/11/2007 12:00:00 AM,PR-HSCU,Temp (Deg C),12.100000,,,,,Field,YSI 556,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2007,
4/28/2008 8:45:00 AM,PR-HSCU,Temp (Deg C),7.190000,,,,,Field,YSI 556,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,4,2008,
5/19/2008 8:30:00 AM,PR-HSCU,Temp (Deg C),13.290000,,,,,Field,YSI 556,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2008,
6/2/2008 8:45:00 AM,PR-HSCU,Temp (Deg C),8.690000,,,,,Field,YSI 600XLM,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2008,
7/8/2008 8:00:00 AM,PR-HSCU,Temp (Deg C),11.750000,,,,,Field,YSI 6600,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,7,2008,
8/5/2008 9:00:00 AM,PR-HSCU,Temp (Deg C),15.680000,,,,,Field,YSI 600XLM,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,8,2008,
9/15/2008 9:30:00 AM,PR-HSCU,Temp (Deg C),12.400000,,,,,Field,YSI 600XLM,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2008,
5/20/2009 12:45:00 PM,PR-HSCU,Temp (Deg C),10.110000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2009,
6/11/2009 9:00:00 AM,PR-HSCU,Temp (Deg C),10.120000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2009,
9/8/2009 10:00:00 AM,PR-HSCU,Temp (Deg C),16.250000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2009,
5/10/2010 10:30:00 AM,PR-HSCU,Temp (Deg C),10.450000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2010,
6/14/2010 10:30:00 AM,PR-HSCU,Temp (Deg C),9.080000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2010,
7/6/2010 10:15:00 AM,PR-HSCU,Temp (Deg C),14.630000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,7,2010,
7/29/2010 11:00:00 AM,PR-HSCU,Temp (Deg C),17.480000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,7,2010,
9/7/2010 9:45:00 AM,PR-HSCU,Temp (Deg C),12.830000,,,,,Field,YSI 6600,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2010,
5/9/2011 11:30:00 AM,PR-HSCU,Temp (Deg C),13.800000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2011,
6/2/2011 9:45:00 AM,PR-HSCU,Temp (Deg C),9.170000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2011,
9/15/2011 10:45:00 AM,PR-HSCU,Temp (Deg C),12.580000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2011,
5/8/2012 10:00:00 AM,PR-HSCU,Temp (Deg C),6.340000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2012,
6/6/2012 10:30:00 AM,PR-HSCU,Temp (Deg C),12.750000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2012,
9/13/2012 10:00:00 AM,PR-HSCU,Temp (Deg C),13.410000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2012,
5/9/2013 10:15:00 AM,PR-HSCU,Temp (Deg C),8.530000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2013,
6/6/2013 9:00:00 AM,PR-HSCU,Temp (Deg C),9.240000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2013,
9/9/2013 10:30:00 AM,PR-HSCU,Temp (Deg C),17.140000,,,,,Field,YSI 6600,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2013,
5/22/2014 11:15:00 AM,PR-HSCU,Temp (Deg C),9.660000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2014,
9/11/2014 9:15:00 AM,PR-HSCU,Temp (Deg C),12.970000,,,,,Field,YSI 6600,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2014,
5/21/2015 9:00:00 AM,PR-HSCU,Temp (Deg C),7.090000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2015,
9/3/2015 9:00:00 AM,PR-HSCU,Temp (Deg C),17.540000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2015,
6/15/2016 8:30:00 AM,PR-HSCU,Temp (Deg C),10.440000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2016,
9/14/2016 12:45:00 PM,PR-HSCU,Temp (Deg C),14.610000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2016,
5/4/2017 9:15:00 AM,PR-HSCU,Temp (Deg C),9.100000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2017,
6/8/2017 8:45:00 AM,PR-HSCU,Temp (Deg C),10.000000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2017,
8/3/2017 8:45:00 AM,PR-HSCU,Temp (Deg C),15.700000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,8,2017,
9/14/2017 9:00:00 AM,PR-HSCU,Temp (Deg C),14.800000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2017,
5/9/2018 8:45:00 AM,PR-HSCU,Temp (Deg C),9.700000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2018,
6/7/2018 9:15:00 AM,PR-HSCU,Temp (Deg C),11.800000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2018,
9/12/2018 8:45:00 AM,PR-HSCU,Temp (Deg C),15.200000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2018,
8/6/2018 9:00:00 AM,PR-HSCU,Temp (Deg C),17.400000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,8,2018,
8/20/2018 9:30:00 AM,PR-HSCU,Temp (Deg C),14.000000,,,,,Field,YSI 6820,LTE,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,8,2018,
9/4/2018 9:30:00 AM,PR-HSCU,Temp (Deg C),13.600000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2018,
9/17/2018 10:50:00 AM,PR-HSCU,Temp (Deg C),17.500000,,,,,Field,YSI 6820,LTE,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2018,
5/9/2019 8:45:00 AM,PR-HSCU,Temp (Deg C),7.800000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2019,
9/12/2019 8:30:00 AM,PR-HSCU,Temp (Deg C),12.500000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2019,
4/29/1999 12:00:00 AM,NF-SRU,pH,7.010000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Upper Cache La Poudre,{N/A},{N/A},True,4,1999,
9/23/1999 12:00:00 AM,NF-SRU,pH,8.560000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Upper Cache La Poudre,{N/A},{N/A},True,9,1999,
6/28/2000 12:00:00 AM,NF-SRU,pH,7.820000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Upper Cache La Poudre,{N/A},{N/A},True,6,2000,
5/22/2001 12:00:00 AM,NF-SRU,pH,7.590000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Upper Cache La Poudre,{N/A},{N/A},True,5,2001,
7/2/2001 12:00:00 AM,NF-SRU,pH,7.390000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Upper Cache La Poudre,{N/A},{N/A},True,7,2001,
9/20/2001 12:00:00 AM,NF-SRU,pH,8.240000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Upper Cache La Poudre,{N/A},{N/A},True,9,2001,
5/29/2002 12:00:00 AM,NF-SRU,pH,7.930000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Upper Cache La Poudre,{N/A},{N/A},True,5,2002,
7/18/2002 12:00:00 AM,NF-SRU,pH,7.440000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Upper Cache La Poudre,{N/A},{N/A},True,7,2002,
9/26/2002 12:00:00 AM,NF-SRU,pH,7.370000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Upper Cache La Poudre,{N/A},{N/A},True,9,2002,
5/13/2003 12:00:00 AM,NF-SRU,pH,8.080000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Upper Cache La Poudre,{N/A},{N/A},True,5,2003,
10/6/2003 12:00:00 AM,NF-SRU,pH,7.000000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Upper Cache La Poudre,{N/A},{N/A},True,10,2003,
5/11/2004 9:10:00 AM,NF-SRU,pH,7.860000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Upper Cache La Poudre,{N/A},{N/A},True,5,2004,
6/9/2004 9:15:00 AM,NF-SRU,pH,8.140000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Upper Cache La Poudre,{N/A},{N/A},True,6,2004,
9/23/2004 8:00:00 AM,NF-SRU,pH,8.150000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Upper Cache La Poudre,{N/A},{N/A},True,9,2004,
4/29/1999 12:00:00 AM,NF-SRU,SpCond (uS/cm),83.000000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Upper Cache La Poudre,{N/A},{N/A},True,4,1999,
6/16/1999 12:00:00 AM,NF-SRU,SpCond (uS/cm),108.000000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Upper Cache La Poudre,{N/A},{N/A},True,6,1999,
9/23/1999 12:00:00 AM,NF-SRU,SpCond (uS/cm),411.000000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Upper Cache La Poudre,{N/A},{N/A},True,9,1999,
5/18/2000 9:20:00 AM,NF-SRU,SpCond (uS/cm),189.000000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Upper Cache La Poudre,{N/A},{N/A},True,5,2000,
6/28/2000 7:50:00 AM,NF-SRU,SpCond (uS/cm),318.000000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Upper Cache La Poudre,{N/A},{N/A},True,6,2000,
9/19/2000 8:20:00 AM,NF-SRU,SpCond (uS/cm),315.000000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Upper Cache La Poudre,{N/A},{N/A},True,9,2000,
5/22/2001 12:00:00 AM,NF-SRU,SpCond (uS/cm),455.000000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Upper Cache La Poudre,{N/A},{N/A},True,5,2001,
7/2/2001 12:00:00 AM,NF-SRU,SpCond (uS/cm),395.000000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Upper Cache La Poudre,{N/A},{N/A},True,7,2001,
9/20/2001 12:00:00 AM,NF-SRU,SpCond (uS/cm),348.000000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Upper Cache La Poudre,{N/A},{N/A},True,9,2001,
5/29/2002 12:00:00 AM,NF-SRU,SpCond (uS/cm),300.000000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Upper Cache La Poudre,{N/A},{N/A},True,5,2002,
